_id,CODE_REF,CODE_STA,STA_TH,PROVINCE,AMPHOE,TAMBON,LAT,LONG,X,Y,YEAR,MONTH_EN,MONTH,DATA SOURCE,TEMP,TEMP_MIN,TEMP_MAX,HUMIDITY,WIND_SPEED,RAINFALL,RAINDAY,DEW_POINT,FEELS_LIKE,PRESSURE,CLOUDS,PM10,PM25
4464,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Jan,ม.ค., https://openweathermap.org ,17.37,15.88,18.91,80.46,0.98,56.34,10,13.49,17.28,1016.27,43.70,,
4465,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Feb,ก.พ., https://openweathermap.org ,19.18,17.53,20.68,63.51,1.41,1.04,2,11.08,18.75,1014.23,6.22,,
4466,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Mar,มี.ค., https://openweathermap.org ,22.35,20.77,23.75,56.85,1.75,0.23,2,12.34,21.94,1011.64,14.61,,
4467,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Apr,เม.ย., https://openweathermap.org ,26.14,24.85,27.47,51.66,1.78,1.54,5,14.47,25.95,1009.59,15.30,,
4468,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,May,พ.ค., https://openweathermap.org ,25.24,24.26,26.64,69.39,1.66,117.72,19,18.57,25.80,1008.33,69.07,,
4469,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Jun,มิ.ย., https://openweathermap.org ,23.28,22.49,24.51,80.97,1.54,124.76,30,19.63,23.92,1007.65,84.91,,
4470,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Jul,ก.ค., https://openweathermap.org ,22.07,21.26,23.18,83.75,1.68,179.52,31,19.03,22.56,1008.34,95.06,,
4471,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Aug,ส.ค., https://openweathermap.org ,21.67,20.88,22.82,88.81,1.23,305.87,31,19.65,22.22,1007.10,97.10,,
4472,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Sep,ก.ย., https://openweathermap.org ,21.71,20.75,22.88,85.23,1.13,116.61,23,18.91,22.20,1011.97,74.69,,
4473,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Oct,ต.ค., https://openweathermap.org ,21.46,20.60,22.72,85.80,0.96,49.45,22,18.71,22.00,1013.51,55.27,,
4474,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Nov,พ.ย., https://openweathermap.org ,19.78,18.81,20.93,82.27,1.09,12.51,9,16.28,19.98,1014.32,34.11,,
4475,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2019,Dec,ธ.ค., https://openweathermap.org ,16.00,14.81,17.43,77.32,1.23,6.35,4,11.46,15.71,1016.42,25.27,,
4476,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Jan,ม.ค., https://openweathermap.org ,17.06,15.57,18.62,72.39,1.19,0.11,1,11.24,16.79,1014.54,15.95,,
4477,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Feb,ก.พ., https://openweathermap.org ,19.43,17.84,20.95,64.07,1.45,0.93,2,11.50,19.07,1014.71,22.69,,
4478,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Mar,มี.ค., https://openweathermap.org ,23.22,21.94,24.69,55.81,1.80,1.35,4,12.93,22.85,1011.14,13.16,,
4479,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Apr,เม.ย., https://openweathermap.org ,25.30,24.20,26.85,57.91,1.71,52.31,11,15.38,25.24,1011.62,36.38,,
4480,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,May,พ.ค., https://openweathermap.org ,24.83,23.92,26.22,70.45,1.53,35.38,22,18.56,25.40,1009.70,52.58,,
4481,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Jun,มิ.ย., https://openweathermap.org ,23.30,22.46,24.62,79.72,1.48,109.59,30,19.34,23.92,1008.59,88.77,,
4482,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Jul,ก.ค., https://openweathermap.org ,22.85,22.08,24.29,83.97,1.29,167.95,30,19.80,23.50,1008.75,89.02,,
4483,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Aug,ส.ค., https://openweathermap.org ,21.77,21.00,23.00,88.26,1.27,318.25,31,19.62,22.34,1007.91,96.02,,
4484,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Sep,ก.ย., https://openweathermap.org ,22.53,21.78,23.86,86.88,1.01,168.29,29,20.07,23.22,1009.57,92.88,,
4485,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Oct,ต.ค., https://openweathermap.org ,21.42,20.56,22.71,85.22,1.26,77.78,20,18.62,21.88,1011.12,76.08,,
4486,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Nov,พ.ย., https://openweathermap.org ,20.19,19.03,21.49,79.13,1.25,10.47,6,15.99,20.35,1015.28,27.14,,
4487,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2020,Dec,ธ.ค., https://openweathermap.org ,17.59,16.04,18.92,77.72,1.14,0.33,2,13.09,17.44,1014.91,17.39,,
4488,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Jan,ม.ค., https://openweathermap.org ,17.59,16.30,18.86,74.74,1.29,2.49,7,12.45,17.38,1014.16,26.60,,
4489,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Feb,ก.พ., https://openweathermap.org ,18.91,17.67,20.22,68.79,1.28,22.43,7,12.22,18.65,1013.49,20.11,,
4490,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Mar,มี.ค., https://openweathermap.org ,23.29,21.74,24.71,55.49,1.61,2.20,2,12.91,22.96,1011.15,13.91,,
4491,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Apr,เม.ย., https://openweathermap.org ,23.05,22.13,24.74,72.53,1.20,96.20,22,17.19,23.33,1011.48,59.52,,
4492,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,May,พ.ค., https://openweathermap.org ,24.07,23.24,25.54,76.35,1.29,80.80,22,19.28,24.80,1009.41,60.30,,
4493,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Jun,มิ.ย., https://openweathermap.org ,22.32,21.52,23.68,83.76,1.62,184.68,29,19.27,22.86,1008.60,89.09,,
4494,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Jul,ก.ค., https://openweathermap.org ,22.12,21.30,23.46,86.73,1.41,203.90,31,19.65,22.69,1007.68,88.62,,
4495,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Aug,ส.ค., https://openweathermap.org ,22.27,21.38,23.64,86.73,1.26,210.84,31,19.81,22.89,1009.24,91.42,,
4496,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Sep,ก.ย., https://openweathermap.org ,21.91,21.07,23.28,87.41,1.04,189.68,29,19.56,22.46,1010.19,85.19,,
4497,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Oct,ต.ค., https://openweathermap.org ,21.62,20.75,22.96,87.47,0.99,81.09,16,19.27,22.16,1011.75,77.94,,
4498,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Nov,พ.ย., https://openweathermap.org ,20.63,19.74,22.05,86.70,0.97,48.03,17,18.09,21.03,1013.86,56.53,,
4499,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2021,Dec,ธ.ค., https://openweathermap.org ,16.86,15.71,18.33,81.24,1.28,1.15,3,13.17,16.73,1016.89,17.11,,
4500,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Jan,ม.ค., https://openweathermap.org ,16.99,15.80,18.62,77.56,1.12,32.73,7,12.43,16.79,1014.48,25.66,,
4501,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Feb,ก.พ., https://openweathermap.org ,18.55,17.14,20.23,69.24,1.41,18.40,5,11.89,18.30,1012.86,19.87,,
4502,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Mar,มี.ค., https://openweathermap.org ,23.38,22.38,24.81,69.10,1.38,38.98,14,16.73,23.59,1010.42,33.29,,
4503,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Apr,เม.ย., https://openweathermap.org ,23.51,22.57,24.91,71.87,1.43,28.21,12,17.68,23.95,1010.99,33.28,,
4504,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,May,พ.ค., https://openweathermap.org ,22.62,21.69,24.08,82.03,1.42,210.65,30,19.16,23.18,1008.35,79.13,,
4505,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Jun,มิ.ย., https://openweathermap.org ,22.24,21.40,23.54,82.83,1.60,113.66,30,19.00,22.69,1008.67,95.29,,
4506,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Jul,ก.ค., https://openweathermap.org ,22.55,21.71,23.91,85.60,1.07,221.26,29,19.83,23.22,1007.63,86.83,,
4507,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Aug,ส.ค., https://openweathermap.org ,22.20,21.35,23.59,86.51,1.19,279.17,31,19.66,22.81,1007.98,90.70,,
4508,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Sep,ก.ย., https://openweathermap.org ,21.83,20.99,23.19,88.50,0.94,255.73,30,19.69,22.40,1009.92,86.86,,
4509,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Oct,ต.ค., https://openweathermap.org ,21.25,20.27,22.52,84.19,1.23,70.27,15,18.19,21.66,1013.42,50.37,,
4510,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Nov,พ.ย., https://openweathermap.org ,20.20,19.18,21.60,83.87,0.91,50.06,13,17.02,20.47,1013.52,47.71,,
4511,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2022,Dec,ธ.ค., https://openweathermap.org ,18.32,17.38,19.64,84.71,1.15,10.88,11,15.41,18.42,1014.51,40.10,,
4512,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,Jan,ม.ค., https://openweathermap.org ,16.53,15.21,17.92,76.50,1.26,,0,11.71,16.29,1015.27,13.57,,
4513,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,Feb,ก.พ., https://openweathermap.org ,18.90,17.45,20.40,71.38,1.30,7.74,5,12.74,18.71,1013.93,18.33,,
4514,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,Mar,มี.ค., https://openweathermap.org ,22.04,20.79,23.39,63.48,1.52,5.65,8,13.81,21.84,1012.65,24.19,,
4515,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,Apr,เม.ย., https://openweathermap.org ,26.17,25.18,27.57,54.80,1.72,2.27,8,15.44,26.11,1009.13,15.16,,
4516,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,May,พ.ค., https://openweathermap.org ,24.73,23.83,26.09,71.59,1.48,91.05,21,18.62,25.29,1009.38,50.13,,
4517,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,Jun,มิ.ย., https://openweathermap.org ,22.53,21.69,23.90,84.01,1.45,173.16,30,19.50,23.11,1008.19,86.11,,
4518,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,Jul,ก.ค., https://openweathermap.org ,22.61,21.83,23.99,84.39,28.33,158.67,31,19.73,23.22,1004.15,84.89,,
4519,HHA,,สถานีตรวจวัดสภาพอากาศห้วยฮะ,แม่ฮ่องสอน,ปาย,เมืองปาย,19.21686,98.542037,451861.45,2124886.13,2023,Aug,ส.ค., https://openweathermap.org ,21.92,21.11,23.21,87.09,14.98,158.74,31,19.70,22.48,1004.48,95.09,,
4520,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Jan,ม.ค., https://openweathermap.org ,18.38,17.27,19.85,75.39,1.01,13.47,6,13.12,18.26,1014.58,23.19,,
4521,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Feb,ก.พ., https://openweathermap.org ,21.42,20.40,22.84,74.34,1.06,18.17,11,15.90,21.54,1013.18,25.09,,
4522,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Mar,มี.ค., https://openweathermap.org ,22.28,21.40,23.53,68.53,1.39,62.76,9,15.19,22.26,1011.83,23.45,,
4523,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Apr,เม.ย., https://openweathermap.org ,26.27,25.36,27.71,60.49,1.60,12.11,10,17.08,26.56,1008.72,34.35,,
4524,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,May,พ.ค., https://openweathermap.org ,25.13,24.13,26.71,75.66,1.44,90.30,27,20.14,26.14,1008.53,67.05,,
4525,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Jun,มิ.ย., https://openweathermap.org ,24.65,23.40,26.52,83.80,1.33,188.07,27,21.52,25.83,1006.76,87.99,,
4526,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Jul,ก.ค., https://openweathermap.org ,24.00,22.74,25.78,87.91,1.23,374.38,31,21.75,25.02,1006.95,97.88,,
4527,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Aug,ส.ค., https://openweathermap.org ,23.67,22.30,25.51,88.88,1.33,260.38,31,21.61,24.61,1008.10,95.31,,
4528,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Sep,ก.ย., https://openweathermap.org ,23.70,22.59,25.24,87.67,0.94,352.60,29,21.37,24.65,1009.51,91.92,,
4529,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Oct,ต.ค., https://openweathermap.org ,22.02,20.96,23.51,87.28,1.09,128.83,22,19.60,22.65,1013.88,76.29,,
4530,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Nov,พ.ย., https://openweathermap.org ,21.77,20.74,23.21,84.91,0.98,40.36,15,18.84,22.32,1014.48,59.95,,
4531,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2013,Dec,ธ.ค., https://openweathermap.org ,16.31,15.17,17.76,85.74,1.06,38.09,7,13.63,16.29,1015.85,40.22,,
4532,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Jan,ม.ค., https://openweathermap.org ,16.98,15.82,18.39,78.03,1.04,,0,12.55,16.81,1016.60,12.40,,
4533,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Feb,ก.พ., https://openweathermap.org ,19.73,18.62,21.25,65.24,1.36,0.32,1,11.87,19.38,1012.21,16.57,,
4534,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Mar,มี.ค., https://openweathermap.org ,23.20,22.11,24.54,57.48,1.54,6.47,3,13.05,22.84,1011.84,9.98,,
4535,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Apr,เม.ย., https://openweathermap.org ,25.16,24.21,26.26,64.46,1.28,27.32,19,17.26,25.54,1010.33,45.65,,
4536,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,May,พ.ค., https://openweathermap.org ,25.15,24.20,26.57,76.89,1.33,141.92,28,20.41,26.18,1009.50,71.94,,
4537,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Jun,มิ.ย., https://openweathermap.org ,24.84,23.70,26.50,84.96,1.44,200.23,29,21.97,26.10,1006.20,92.66,,
4538,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Jul,ก.ค., https://openweathermap.org ,24.16,22.96,25.81,87.63,1.23,315.38,31,21.84,25.21,1007.40,97.06,,
4539,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Aug,ส.ค., https://openweathermap.org ,23.76,22.56,25.39,88.41,1.21,296.05,31,21.60,24.73,1009.22,95.63,,
4540,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Sep,ก.ย., https://openweathermap.org ,24.16,22.95,25.79,86.94,1.07,191.76,29,21.66,25.29,1010.17,90.84,,
4541,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Oct,ต.ค., https://openweathermap.org ,22.91,21.84,24.46,84.92,0.97,48.03,24,19.99,23.70,1014.06,60.81,,
4542,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Nov,พ.ย., https://openweathermap.org ,21.17,20.04,22.75,85.91,0.81,40.47,18,18.42,21.70,1014.33,51.54,,
4543,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2014,Dec,ธ.ค., https://openweathermap.org ,18.94,17.78,20.52,82.63,1.11,4.28,7,15.58,19.08,1016.01,41.70,,
4544,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2015,Jan,ม.ค., https://openweathermap.org ,17.69,16.65,19.05,80.42,1.13,66.01,8,13.77,17.62,1016.10,34.75,,
4545,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2015,Feb,ก.พ., https://openweathermap.org ,19.08,18.15,20.41,68.41,1.18,0.65,2,12.02,18.78,1014.21,23.35,,
4546,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2015,Mar,มี.ค., https://openweathermap.org ,23.40,22.50,24.59,63.99,1.55,34.63,9,15.06,23.32,1012.88,16.07,,
4547,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2015,Apr,เม.ย., https://openweathermap.org ,24.68,23.72,26.11,70.95,1.51,104.83,14,18.36,25.27,1011.59,38.46,,
4548,HHA-1,,สถานีตรวจวัดสภาพอากาศห้วยฮะ (ศูนย์ย่อยแม่เหมืองหลวง),แม่ฮ่องสอน,ปาย,โป่งสา,19.16994216,98.56021625,453759.6415,2119689.625,2015,May,พ.ค., https://openweathermap.org ,25.51,24.39,27.16,79.56,1.38,138.43,25,21.31,26.90,1009.00,70.78,,
